   -1.4461   -0.8213   -0.4149   -1.5796
   -1.4685   -0.7726   -0.4961   -1.6305
   -1.4156   -0.8068   -0.3231   -1.5906
   -1.2533   -0.8337   -0.5282   -1.5388
   -1.4431   -0.8075   -0.3547   -1.6017
   -1.4613   -0.8006   -0.4682   -1.5878
   -1.4691   -0.8014   -0.3910   -1.6038
   -1.4415   -0.8049   -0.4307   -1.6063
   -1.4415   -0.8112   -0.4438   -1.8705
   -1.4449   -0.7970   -0.2937   -1.6372
   -1.4471   -0.8007   -0.3500   -1.5995
   -1.4306   -0.7880   -0.4774   -1.7001
   -1.4054   -0.8082   -0.4047   -1.5946
   -1.4503   -0.8016   -0.4954   -1.6405
   -1.3877   -0.7972   -0.4144   -1.6074
   -1.4145   -0.8032   -0.3043   -1.5821
   -1.4209   -0.7917   -0.4520   -1.5555
   -1.4492   -0.8074   -0.5360   -1.5542
   -1.4144   -0.2152   -0.5264   -1.5477
   -1.3956   -0.7999   -0.3715   -1.5622
   -1.4005   -1.0021   -0.3970   -1.5003
   -1.4045   -0.7949   -0.3860   -1.6064
   -1.4242   -0.8218   -0.5313   -1.6011
   -1.3916   -0.8115   -0.4257   -1.4897
   -1.3976   -0.7978   -0.3575   -1.5954
   -1.4302   -0.8035   -0.3717   -1.5994
   -1.4313   -0.8085   -0.3910   -1.5542
   -1.4097   -0.8008   -0.4803   -1.5802
   -1.4255   -0.8231   -0.4292   -1.5900
   -1.4181   -0.8252   -0.3515   -1.6577
   -1.4271   -0.7987   -0.4532   -1.6488
   -1.4249   -0.7999   -0.4397   -1.5674
   -1.4101   -0.7933   -0.4481   -1.6096
   -1.4452   -0.8006   -0.4732   -1.5358
   -1.4256   -0.8069   -0.5200   -1.6063
   -1.4596   -0.8105   -0.4794   -1.6630
   -1.4250   -0.8021   -0.3897   -1.5633
   -1.1650   -0.9564   -0.3678   -1.5468
   -1.4053   -0.7793   -0.3084   -1.5585
   -1.3985   -0.7718   -0.3322   -1.7144
   -1.4314   -0.8076   -0.4007   -1.6016
   -1.4251   -0.7923   -0.4957   -1.6294
   -1.4131   -0.8114   -0.3491   -1.5261
   -1.4159   -0.7941   -0.3035   -1.5326
   -1.4056   -0.8182   -0.3963   -1.5919
   -1.4309   -0.7971   -0.3583   -1.6416
   -1.4199    0.1199   -0.4648   -1.5727
   -1.3813   -0.7819   -0.4068   -1.5403
   -1.4099   -0.7990   -0.4621   -1.5962
   -1.1578   -0.4544    2.0724   -1.4557
   -1.4325   -0.8037   -0.4909   -1.5824
   -1.4482   -0.7985   -0.4948   -1.6661
   -1.4418   -0.7961   -0.4446   -1.6179
   -1.4246   -0.8062   -0.4769   -1.6117
   -1.3879   -0.8064   -0.4583   -1.6085
   -1.4501   -0.8001   -0.4462   -1.6022
   -1.4489   -0.8009   -0.3901   -1.5746
   -1.4142   -0.7924   -0.4280   -1.6638
   -1.4396   -0.8035   -0.3590   -1.6401
   -1.4351   -0.8091   -0.3985   -1.6170
   -1.3975   -0.8175   -0.2963   -1.5880
   -1.4550   -0.7981   -0.2982   -1.6091
   -1.4471   -0.8087   -0.4444   -1.6167
   -1.4165   -0.7923   -0.4676   -1.6122
   -1.4514   -0.8044    1.9851   -1.6493
   -1.4437   -0.8014   -0.5189   -1.6206
   -1.4245   -0.8116   -0.4303   -1.6076
   -1.3995   -0.7996   -0.4235   -1.5870
   -1.4150   -0.7971   -0.3926   -1.6027
   -1.4719   -0.7972   -0.4681   -1.6066
   -1.4452   -0.7732   -0.4759   -1.5890
   -1.4434   -0.7960   -0.4398   -1.5992
   -1.4103   -0.7990   -0.3860   -1.5557
   -1.4331   -0.8121   -0.3811   -1.6170
   -1.4511   -0.7904   -0.4946   -1.5723
   -1.1991   -0.3407   -0.0480   -1.5556
   -1.4207   -0.8182   -0.4531   -1.6343
   -1.4578   -0.8043   -0.4081   -4.1047
   -1.4273   -0.8104   -0.3361   -1.5526
   -1.4131   -0.8017   -0.4599   -1.6003
   -1.2546   -0.9589   -1.1085   -1.8283
    3.6120   -0.8012   -0.7598   -1.5913
   -1.4130   -0.8016   -0.3777   -1.6041
   -1.0894   -0.8753   -1.1729   -1.3445
   -1.4506   -0.7879   -0.3803   -1.6218
   -1.4135   -0.7948   -0.3853   -1.6001
   -1.4333   -0.8030   -0.4497   -1.5114
   -1.4134   -0.7807   -0.5151   -1.5691
   -1.4334   -0.8110   -0.3973   -1.5931
   -1.4320   -0.7871   -0.3505   -1.5842
   -1.4161   -0.7903   -0.4333   -1.5433
   -1.4283   -0.7924   -0.3539   -1.6369
   -1.3855   -0.7968   -0.4355   -1.5523
   -1.4439   -0.8050   -0.3800   -1.5932
   -1.4241   -0.8067   -0.3362   -1.5966
   -1.4506   -0.7900   -0.3912   -1.6008
   -1.4494   -0.7914   -0.3790   -1.6171
   -1.4585   -0.7904   -0.4818   -1.6347
   -1.4164   -0.7895   -0.4581   -1.6319
   -1.4307   -0.8019   -0.5101   -1.6078
   -1.4612   -0.8036   -0.3697   -1.5677
   -1.4257   -0.7996   -0.4501   -1.5524
   -1.4213   -0.8104   -0.4259   -1.5605
   -1.3935   -0.8013   -0.3406   -1.6173
   -1.4406   -0.8022   -0.4078   -1.5880
   -1.4373   -0.8031   -0.3886   -1.5845
   -1.4355   -0.8024   -0.3741   -1.5106
   -1.4465   -0.7987   -0.3472   -1.5976
   -1.2291   -0.8224   -0.4500   -1.6488
   -1.4520   -0.7843   -0.3224   -1.6727
   -1.4359   -0.7990   -0.4471   -1.5554
   -1.4371   -0.8234   -0.2840   -1.5970
   -1.4235   -0.8098   -0.3555   -1.5962
   -1.4550   -0.8134   -0.3884   -1.6210
   -1.4466   -0.7980   -0.2716   -1.5958
   -1.4373   -0.7999   -0.4655   -1.5694
   -1.4423   -0.7834   -1.3659   -1.6114
   -1.4627   -0.7989   -0.4317   -1.4821
   -1.3823   -0.8017   -0.4641   -1.5777
   -1.4043   -1.1535   -0.5437   -1.7627
   -1.4454   -0.7661   -0.3686   -1.7818
   -1.3996   -0.7935   -0.4037   -1.6195
   -1.4544   -0.8055   -0.4419   -1.5931
   -1.4256   -0.7936   -0.4331   -1.6219
   -1.4557   -0.7969   -0.3661   -1.5987
   -1.4271   -0.7674   -0.5995   -1.6521
   -1.4325   -0.8015   -0.3225   -1.5937
   -1.4442   -0.8093   -0.4818   -1.5757
   -1.4246   -0.8480   -0.4457   -1.6025
   -1.2825   -0.9215   -0.3094   -1.3891
   -1.4522   -0.7998   -0.3860   -1.6235
   -1.4148   -1.1109   -0.4375   -1.5139
   -1.4010   -0.8114   -0.3773   -1.6213
   -1.4200   -0.7820   -0.3174   -1.6111
   -1.4553   -0.8149   -0.3164   -1.6659
   -1.4279   -0.8089   -0.5080   -1.5786
   -1.4215   -0.7939   -0.4819   -1.5848
   -1.4422   -0.8111   -0.4648   -1.6233
   -1.4230   -0.8268   -0.4272   -1.5457
   -1.4147   -0.7955   -0.5613   -1.6641
   -1.4155   -0.8413   -0.4381   -1.6024
   -1.4272   -0.8001   -0.3295   -1.5373
   -1.1094   -0.9436   -0.4443   -1.4690
   -1.3968   -0.8093   -0.3921   -1.6188
   -1.3894   -0.7755   -0.3959   -1.5748
   -1.4387   -0.8079   -0.4352   -1.5861
   -1.4247   -0.7956   -0.4095   -1.5534
   -1.4073   -0.7940   -0.4540   -1.6427
   -1.4596   -0.7911   -0.4113   -1.5887
   -1.3835   -0.7930   -0.3131   -1.5753
   -1.4066   -0.8070   -0.4868   -1.6532
   -1.4307   -0.7866   -0.4014   -1.6330
   -1.4161   -1.0847   -0.3594   -1.5028
   -1.4369   -0.8002   -0.4172   -1.6059
   -1.4229   -0.7946   -0.4878   -1.6518
    0.4697   -0.8052   -0.3708   -1.7401
   -1.4519   -0.8065   -0.3675   -1.6332
   -1.4243   -0.7751   -0.4637   -1.6039
   -1.4188   -0.8016   -0.3676   -1.5761
   -1.4300   -0.8011   -0.5315   -1.5902
   -1.4368   -0.8282   -0.3669   -1.6205
   -1.3833   -0.8016   -0.3891   -1.5790
   -1.4315   -0.8034   -0.4313   -1.6246
   -1.0978   -0.8427   -0.7144   -1.3680
   -1.3761   -0.8000   -0.4258   -1.6097
   -1.4220   -0.7906   -0.4068   -1.5958
   -1.1276   -0.8408   -0.3377   -1.5906
   -1.4324   -0.8026   -0.5168   -1.5724
   -1.4258   -0.8015   -0.3958   -1.5853
   -1.4613   -0.8041   -0.3824   -1.6082
   -1.4097   -0.7973   -0.4842   -1.5986
   -1.4389   -0.7955   -0.3810   -1.6309
   -1.4333   -0.7832   -0.5046   -1.5502
   -1.4269   -0.7995   -0.4365   -1.5959
   -1.4450   -0.8006   -0.3172   -1.6365
   -1.4282   -0.7868   -0.3367   -1.6027
   -1.4266   -0.8066   -0.4390   -1.6433
   -1.4153   -0.7924   -0.4725   -1.6074
   -1.4153   -0.8071   -0.4060   -1.6128
   -1.4208   -0.7911   -0.3747   -1.5906
   -1.3808   -0.8207   -0.5256   -1.6032
   -1.4395   -0.7954   -0.4677   -1.5515
   -1.4178   -0.8199   -0.5068   -1.4031
   -1.4382   -0.8043   -0.3268   -1.5325
   -1.4544   -1.0989    0.3410   -1.3121
   -1.4225   -0.7834   -0.4590   -1.5750
   -1.4195   -0.8159   -0.4302   -1.6353
   -1.4275   -0.8139   -0.3864   -1.5638
   -1.4101   -0.7992    0.8270   -1.6120
   -1.4526   -0.7917   -0.3938   -1.5242
   -1.4068   -0.7905   -0.3803   -1.6211
   -1.4222   -0.8056   -0.4406   -1.5893
   -1.4249   -0.8078   -0.4530   -1.5608
   -1.4123   -0.7809   -0.3384   -1.5945
   -1.4540   -0.8003   -0.3823   -1.6210
   -1.4261   -0.7876   -0.4951   -1.5636
   -1.3908   -0.7937   -0.4351   -1.5246
   -1.4217   -0.8051   -0.4470   -1.5571
   -1.4333   -0.7752   -0.3772   -1.6040
   -1.4426   -0.8012   -0.3077   -1.5983
   -1.4370   -0.7989   -0.3673   -1.5594
   -1.3716   -0.8041   -0.3782   -1.5855
   -1.1481   -0.9842   -0.2105   -1.5810
   -1.4197   -0.7983   -0.4459   -1.5882
   -1.4250   -0.7948   -0.3494   -1.6129
   -1.4341   -0.8007    0.5898   -1.6273
   -1.4586   -0.7682   -0.4386   -1.5862
   -1.4617   -0.8034   -0.4306   -1.6254
   -1.4186   -0.7973   -0.3381   -1.6006
   -1.4409   -0.8018   -0.3946   -1.5914
   -1.4023   -0.7681   -0.4432   -1.9266
   -1.4193   -0.7895   -0.3524   -1.6097
   -1.4375   -0.7923   -0.4199   -1.6265
   -1.4351   -0.7665   -0.5080   -1.5968
   -1.4243   -0.7876   -0.4169   -1.6065
   -1.4292   -0.7997   -0.4157   -1.6362
   -1.4219   -0.7780   -0.4960   -1.6378
   -0.4325   -0.8312   -0.5397   -1.5869
   -1.4388   -0.8007   -0.3924   -1.5960
   -1.4250   -0.8084   -0.4089   -1.5472
   -1.4399   -0.8028   -0.4455   -1.5482
   -1.4280   -0.8165   -0.4002   -1.6237
   -1.4001   -0.7659   -0.3836   -1.5498
   -1.4418   -0.8032   -0.4041   -1.6090
   -1.4398   -0.8079   -0.4082   -1.5961
   -1.4494   -0.8052   -0.4867   -1.6382
   -1.4171   -0.8105   -0.3869   -1.5580
   -1.4167   -0.7993   -0.3984   -1.5412
   -1.4245   -0.7841   -0.3940   -1.6110
   -1.4178   -0.8102   -0.3851   -1.6147
   -1.4573   -0.8078   -0.3456   -1.5551
   -1.4256   -0.8083   -0.4975   -1.6264
   -1.4201   -0.7945   -0.3769   -1.5948
   -1.3925   -1.1669   -0.4035   -1.6717
   -1.4152   -0.8034   -0.3997   -1.6016
   -1.4455   -0.7985   -0.4778   -1.6101
   -1.4477   -0.8171   -0.4906   -1.5596
   -1.3989   -0.7995   -0.3686   -1.5436
   -1.4301   -0.7819   -0.4558   -1.5975
   -1.4094   -0.7993   -0.3500   -1.6444
   -1.4253   -0.8134   -0.4772   -1.5678
   -1.4255   -0.8004   -0.3971   -1.6178
   -1.4357   -0.8124   -0.4340   -1.6032
   -1.4072   -0.7917   -0.4209   -1.5090
   -1.4265   -0.8049   -0.3887   -1.6008
   -1.4376   -0.7977   -0.3578   -1.6069
   -1.4105   -0.7983   -0.3495   -1.5400
   -1.4092   -0.7986   -0.4111   -1.6167
   -1.4577   -0.7994   -0.3201   -1.4511
   -0.8535   -0.8727   -0.4772   -1.5822
   -1.4593   -0.8013   -0.4569   -1.5877
   -1.3935   -0.7923   -0.3490   -1.6237
   -1.0977   -1.0087   -0.3668   -1.3455
   -1.4255   -0.8167   -0.3751   -1.5996
   -1.4334   -0.8178   -0.4792   -1.5644
   -1.4226   -0.8038   -0.4103   -1.6246
   -1.4416   -0.7893   -0.3897   -1.5720
   -2.8474   -1.0476   -0.9365   -1.7089
   -1.4359   -0.8014   -0.4489   -1.6184
   -1.4565   -0.7966   -0.4323   -1.6032
   -1.4516   -0.7912   -0.4868   -1.6342
   -1.4184   -0.8149   -0.3567   -1.5996
   -1.4296   -0.8024   -0.3737   -1.6112
   -1.4111   -0.8000   -0.3824   -1.6049
   -1.4153   -0.8169   -0.3234   -1.5545
   -1.4419   -0.8001   -0.3652   -1.6062
   -1.4046   -0.8000   -0.3856   -1.5777
   -1.3881   -0.8984   -0.5093   -1.6044
   -1.4060   -0.8041   -0.4452   -1.6249
   -1.4232   -0.7933   -0.3340   -1.5952
   -1.4349   -0.7958   -0.3612   -1.6059
   -1.4475   -0.8166   -0.4135   -1.6280
   -1.3977    0.7158   -0.3382   -1.6640
   -1.4119   -0.7881   -0.3652   -1.5745
   -1.4506   -0.8002   -0.4004   -1.6019
   -1.4611   -0.8010   -0.4228   -1.5842
   -1.4123   -0.8068   -0.3617   -1.5914
   -1.4266   -0.7938   -0.3966   -1.7275
   -1.4237   -0.8163   -0.4480   -1.5562
   -1.4210   -0.7872   -0.3935   -1.5940
   -1.4630   -0.7975   -0.3793   -1.6848
   -1.4102   -0.7990   -0.4863   -1.6296
   -1.4322   -0.8020   -0.3993   -1.6293
   -1.4218   -0.7990   -0.3331   -1.5692
   -1.3966   -0.7983   -0.3997   -1.6048
   -1.4493   -0.7980   -0.4697   -1.5452
   -1.4291   -0.8116   -0.3900   -1.5993
   -1.4144   -0.8008   -0.4090   -1.6282
   -1.4268   -0.8351   -0.3324   -1.5811
   -1.4036   -0.7962   -0.3916    1.8469
   -1.4094   -0.7802   -0.3486   -1.6080
   -1.2630   -1.0502   -0.2975   -1.6105
   -1.4353   -0.8034   -0.3878   -1.6048
   -1.4448   -0.8127   -0.3840   -1.6291
   -1.3799   -1.1560   -0.3916   -1.6642
   -1.4364   -0.7835   -0.4538   -1.6141
   -1.4549   -0.8131   -0.4401   -1.5634
   -1.4527   -0.8052   -0.3679   -1.5821
   -1.4042   -0.8014   -0.3653   -1.6770
   -1.4528   -0.7979   -0.3749   -1.5493
   -1.4636   -0.8035   -0.4376   -1.6897
   -1.4362   -0.8205   -0.4148   -1.6400
   -1.4200   -0.8193   -0.5502   -1.5512
   -1.4102   -0.8193   -0.3801   -1.6358
   -1.4201   -0.8048   -0.9190   -1.6183
   -1.4214   -0.8115   -0.4747   -1.6415
   -1.4500   -0.8008   -0.4032   -1.6103
   -1.4263   -0.7900   -0.3490   -1.5254
   -1.3959   -0.7867   -0.4442   -1.5857
   -1.4489   -0.7969   -0.4678   -1.5866
   -1.4327   -0.8048   -0.3243   -1.5433
   -1.4145   -0.8012   -0.3919   -1.5672
   -1.4229   -0.8197   -0.4771   -1.5903
   -1.4380   -0.8215   -0.4367   -1.6301
   -1.4300   -0.7980   -0.3658   -1.5642
   -1.4683   -0.7972   -0.3850   -1.5514
   -1.4163   -0.8252   -0.4831   -1.6112
    0.3342   -0.8004   -0.1703   -1.2431
   -1.4533   -0.7944   -0.3747   -1.5676
   -1.4018   -0.7960   -0.4155   -1.6423
   -1.4416   -0.7960   -0.3695   -1.6008
   -1.4333   -0.7753   -0.4297   -1.5842
   -1.1350   -0.8332   -0.5914   -1.4885
   -1.4299   -0.7997   -0.3716   -1.5931
   -1.4322   -0.8194   -0.4426   -1.5748
   -0.9843   -0.8684   -0.5712   -1.4194
   -1.4069   -0.7862   -0.3845   -1.5668
   -1.4603   -0.7908   -0.4177   -1.6055
   -1.4192   -0.7999   -0.4693   -1.6401
