 -1.4246   -0.8003  134.0252   29.2800
   -1.4656    0.0274  132.2613   22.1195
   -0.4342   -0.7994  134.0786   23.6465
   -1.4259   -0.8002  133.9723   27.6000
   -1.4251   -0.8003  134.1042   28.3210
   -1.2070   -1.2107  133.2614   27.0529
   -1.4252   -0.8006  134.0445   36.9306
   -1.4265   -0.8003  133.9936   27.0546
   -1.3770   -1.2297   93.6041   27.4031
   -1.4243   -0.8001  134.1515   26.5504
   -1.4253   -0.8003  134.0200   28.4124
   -1.4992    0.1216  132.4487   23.9332
   -3.9598   -0.6294  130.3165   25.8319
   -1.4398   -0.8003  132.7776   28.4167
   -5.2046   -0.9437   55.6151   21.9966
   -1.4251   -0.8003  134.0399   28.7599
   -1.4249   -0.8004  129.9582   28.3714
   -1.4243   -0.8029  134.0544   29.4875
   -1.4251   -0.8003  134.0092   28.3652
   -1.4251   -0.8005  134.0127   27.4272
   -1.4251   -0.7909  133.5499   31.8348
   -1.0496    3.1934  127.9158   25.2647
   -1.4261   -0.8004  133.1579   28.1775
    3.1340   -1.1082  134.2756   23.5885
   -2.1082   -3.9348  134.4407   25.9619
   -0.9416   -1.0601  134.6488   22.5578
   -4.8765    5.0129  135.9029   23.4592
   -1.1407   -1.1406  134.3847   24.5073
   -1.4251   -0.8002  134.0639   28.4612
   -5.9488   -1.2142  133.5633   25.4248
   -0.9683   -0.6589  130.9694   28.0116
   -4.0104   -0.7931  132.3631   27.8659
   -3.5759   -0.7807  135.6885   25.0873
   -1.4266   -0.8002  133.9467   26.0615
   -1.4251   -0.7916  134.0451   28.5848
   -1.4223   -0.8015  133.6624   29.3344
   -1.4247   -0.8004  134.0044   28.3640
   -4.0223   -1.3824  137.4411   24.5223
   -1.4251   -0.8002  134.0129   28.4093
   -1.4253   -0.8001  119.7936   27.7359
   -1.4252   -0.8003  134.0444   28.3057
   -1.3965   -1.8433  132.5968   25.8078
   -1.4252   -0.8004  134.0785   28.6496
   -4.4354   -0.7824  140.4966   20.9878
   -1.4251   -0.8069  134.0145   28.4581
   -1.0533    1.2576  131.7503   25.6359
   -1.4252   -0.7997  134.0674   28.3600
   -1.3774   -1.0747  130.6910   24.4333
   -1.3998    0.7931  128.5092   23.8986
   -1.3798   -1.2493  135.3655   24.1038
   -2.3110   -0.7920  134.0435   23.6284
   -1.4154   -0.8004  134.0200   28.3954
   -4.1905    3.8662  131.9580   47.5317
   -1.4251   -0.7972  134.3044   28.2283
   -1.4251   -0.8858  134.1978   25.8559
   -1.4252   -0.8004  133.8280   28.1537
   -1.4259   -0.8004  134.2517   28.2408
   -1.1474   -1.4028  133.8213   26.2851
   -1.4252   -0.8003  133.7075   26.0709
   -1.4252   -0.8005  134.0232   27.4350
   -1.4244   -0.8003  132.7324   28.1914
   -0.6861    0.3656  134.1247   21.1103
   -1.4253   -0.8076  134.0599   28.3713
   -1.0529    4.6111  136.9934   24.2125
   -5.0571   -0.7638  135.5045   25.9582
   -1.4251   -0.8048  131.8465   28.3012
   -1.4262   -0.8003  134.0582   28.3081
   -1.4247   -0.8003  133.9946   28.5043
    1.3492   -0.7426  131.4238   25.9766
   -2.8437   -0.4739  129.8488   24.1673
   -1.4250   -0.8003  134.0637   28.1941
   -1.4251   -0.7992  134.0165   28.4699
   -1.0462    0.4064  132.1528   25.9030
   -1.7451   -0.2860  135.8004   25.6001
   17.4534   -1.3868  134.5292   27.2404
   -1.1378   -0.3039  119.5372   22.0143
   -1.4236   -0.8027  133.9923   28.8773
   -1.4251   -0.8010  134.0500   28.2458
   -1.4252   -0.8003  134.0345   28.5768
   39.6936   -0.8004  134.0397   28.3451
   -1.4251   -0.7996  134.0088   26.9193
   -1.4021    5.3275  133.3173   39.8934
   -1.7696   -1.0045  130.0697   23.7719
   -1.4259   -0.8002  133.9972   28.1172
   11.1501    3.4542  131.2680   26.0175
   -2.6552   -1.2403  134.4019   24.5073
   -1.4247   -0.8004  134.0383   28.1388
   -1.4293   -0.8003  134.7610   28.5176
   -5.7554   -1.1570  134.7511   26.4729
   -1.4247   -0.8011  133.8909   30.7273
   -1.4222   -0.8003  134.0223   28.3593
   -1.4252   -0.8004  134.0806   28.3957
   -0.9542   -0.9329  134.5714   24.1954
   -4.2489   -3.7712  135.3817   26.8199
   -1.6228   -0.3349  133.9753   21.8647
   -1.4251   -0.7994  133.9984   28.2028
   -1.8642   -1.1255  134.0715   26.0696
   -1.4251   -0.8023  134.0296   28.4012
   -1.2474   -0.2771   93.2712   27.8762
    1.5892   -0.7418  134.8935   24.1130
   -1.4252   -0.8003  134.0422   28.4236
   -5.7955   -0.8359  129.4609   24.6537
   -1.4364   -0.8031  134.0758   28.3509
   -1.4251   -0.7927  134.0626   31.2569
   -1.4243   -0.8003  123.0737   28.3356
   -3.7497   -0.8991  134.2187   27.5100
   -2.9690   -0.7812  135.6790   24.8759
   -1.4259   -0.8003  134.0505   27.9438
   -1.4244   -0.8005  134.0379   28.4542
   -4.5006   -1.1465  132.7271   22.4587
   -1.4251   -0.8003  133.9800   28.1231
   -1.4258   -0.8002  134.0398   28.1580
    4.0909   -0.8008  134.0441   26.3445
   -0.8368   -0.4377  133.9979   27.3152
   -1.1465   -0.9235  133.8945   24.9965
   -1.4251   -0.7994  134.0331   28.3766
   -1.4251   -0.7214  133.8039   29.3670
   -1.4243   -0.8003  134.0194   27.2047
   -1.4247   -0.8004  134.0132   28.4898
   -1.4252   -0.8003  133.9970   28.4850
   -1.6317   -1.2097  133.6181   27.4553
   -3.7543   -4.9320  131.0779   24.1937
   -1.4292   -0.8003  134.0074   31.5412
   -1.0241    1.9812  133.5696   25.1847
   -1.4241   -0.8211   78.4553   28.3652
   -1.4252   -0.7998  134.0385   28.5402
   -0.9184   -0.6348  134.4666   28.1259
   -1.4255   -0.8004  134.0922   27.9857
   -1.4254   -0.7994  133.3300   28.2258
   -1.4254   -0.7856  133.9709   28.1768
   -1.4254   -0.8001  124.1906   27.9883
    3.8254   -0.7763  138.3433   11.9761
   -1.1437   -1.0057  134.4370   23.4836
   -1.4251   -0.8264  134.0453   28.9380
   -1.4204   -0.8003  133.7835   28.3788
   -1.4251   -0.8002  134.0385   28.4928
   -1.4434   -0.8004  134.0160   29.5968
   -1.4257   -0.8037  134.0288   27.8206
   -1.4374   -0.8003  133.1525   28.2235
   -4.0093   -1.0640  135.7627   22.2195
   -1.4246   -0.8007  134.0030   28.1902
   -1.4249   -0.7984  134.0350   28.3499
   -1.4241   -0.8002  134.0064   28.3217
   -1.4261   -0.8003  134.1325   41.1942
    2.1496   -0.2433  133.6271   27.2029
   -1.4253   -0.7992  134.0176   28.3722
   -1.0085    1.2966  124.7202   22.7447
   -2.3412   -0.8052  133.4011   23.1050
   -1.0218   -0.6128  124.7787   24.8856
   -2.0058   -0.7605  133.7032   22.0469
   -1.4197   11.6320  133.5273   26.2021
   -1.4252   -0.7998  134.0546   28.3156
   -1.4251   -0.8006  134.5266   28.3723
   -1.4487   -0.8003  133.6682   28.5293
   -3.8155   -0.9847  131.1574   25.5579
   -1.7027   -3.9143  136.2745   22.8955
   -0.9809   -0.5334  130.6834   23.4010
   -1.4266   -0.8016  134.0388   28.5788
   -1.4421    2.6304  135.0153   32.5200
   -3.8084   -1.1866  137.4000   27.0844
   -1.4251   -0.8002  134.0415   28.3836
   -1.4251   -0.8003  134.0523   28.3903
   -1.4252   -0.8003  134.0499   28.4260
   -1.4251   -0.7816  133.5920   28.3594
   -1.4251   -0.8071  134.0303   28.7516
   -1.4197    8.2442  133.6337   26.0742
   -1.4224   -0.8003  134.0285   28.2180
   -1.4251   -0.8012  134.0525   28.3832
   -1.4251   -0.7935  134.0066   28.8780
   -1.4237   -0.8001  134.0439   30.1233
   -1.4258   -0.7991  134.0265   27.6761
   -2.2733   -0.8522  134.0885   24.3491
   -1.4223   -0.8003  134.0589   28.3490
   -1.0888    2.5198  133.8422   22.2364
   -2.2333   -0.8149  134.0560   26.4521
   -1.1460   -1.3147  134.1563   25.1972
   -1.4251   -0.8003  134.0346   28.2682
   -0.7305   -1.0458  134.1211   23.0516
   -1.4316   -3.0504  133.5734   27.2727
   -1.4133   -0.8004  133.0211   28.3931
   -2.0725   -0.7923  128.4930   27.3040
   -1.4257   -0.8111  134.0314   27.4986
   -1.4252   -0.7996  134.0491   28.4139
   -5.2211   -0.2323  136.2365   25.0306
   -1.4230   -0.8016  127.3559   28.4076
   -1.4251   -0.7996  133.9948   27.7735
   -0.6338   -0.8631  142.1688   17.0241
   -3.7219   -1.1619  111.3698   22.1248
   -1.2015   -1.2043  135.3660   25.4556
   -1.4198   -0.8003  133.3251   28.3541
   -1.4253   -0.7980  134.0390   28.3580
   -1.4248   -0.8003  134.0326   28.8001
   -4.3043   -1.0662   92.8478   12.3546
   -0.8657   -0.9686  134.9372   26.5474
   -4.1335   -0.8019  135.1350   22.9453
   -1.3309   -0.8001  134.0047   28.4563
   -1.4251   -0.7997  134.1136   25.9680
   -1.4251   -0.8011  134.1032   28.0379
   -1.2728   -0.4310  133.8513   21.7686
   -1.4255   -0.8002  134.0309   33.8868
   -1.4251   -0.8005  133.8361   27.2706
   -1.2572   -1.2439  132.5336   22.9200
   -1.4252   -0.7996  133.7634   28.2993
   -4.3678   -0.6796  131.7315   24.9036
    5.2360   -1.6001  133.6003   27.2725
   -1.4255   -0.8006  133.9976   28.4626
   -1.4237   -0.8000  134.0307   28.3301
   -3.0039    3.4820  133.3602   22.6896
   -1.1286    3.2811  132.4491   24.4544
   -1.4254   -0.8006  132.3651   28.2595
   -1.4249   -0.8005  134.0256   28.7568
   -0.8085    0.5310  135.1259   23.8588
   -0.3549   -0.7980  132.8062   24.5198
